loc_id,ship-state,ship-city,ship-postal-code
4423,TAMIL NADU,VELLORE,632602
4424,KARNATAKA,BIDADI,562109
4425,WEST BENGAL,KOLKATA,700067
4426,KERALA,PATHANAMTHITTA,689646
4427,GOA,GOA VELHA,403104
4428,MADHYA PRADESH,SEONI,480888
4429,KARNATAKA,GADAG,582103
4430,ANDHRA PRADESH,"NALLAPADU, GUNTUR",522005
4431,ASSAM,BOKAJAN,782480
4432,UTTAR PRADESH,LAKHIMPUR,261506
4433,ANDHRA PRADESH,TADPATRI,515411
4434,MADHYA PRADESH,BHOPAL,462003
4435,TAMIL NADU,VIRUDHUNAGAR,626001
4436,TAMIL NADU,TIRUVANNAMALAI,606601
4437,TAMIL NADU,VELLAKOIL,638111
4438,ANDHRA PRADESH,"TEKKALI, SRIKAKULAM",532201
4439,WEST BENGAL,BIRBHUM,731213
4440,TAMIL NADU,ARALVAIMOZHI,629301
4441,CHHATTISGARH,PATHALGAON,496118
4442,KARNATAKA,HAVERI,581205
4443,KARNATAKA,KOLAMBE,574151
4444,KERALA,KUNNATHUNAD,682303
4445,WEST BENGAL,BANKRA,711403
4446,ODISHA,"BHUBANESHWAR, ODISHA",751010
4447,MAHARASHTRA,"PAVNAR , WARDHA",442111
4448,TAMIL NADU,KANCHIPURAM,600061
4449,UTTAR PRADESH,KANPUR DEHAT,209115
4450,JHARKHAND,KIRIBURU,833223
4451,KERALA,KOLLAM,691012
4452,BIHAR,BANKA,813205
4453,ODISHA,BERHAMPUR,760004
4454,TAMIL NADU,SIVAGANGA,630551
4455,KERALA,CHALAKUDY,680307
4456,DELHI,DELHI,110094
4457,WEST BENGAL,MALDA,732209
4458,UTTAR PRADESH,DOSTPUR,228131
4459,KERALA,PATHANAMTHITTA,689691
4460,MAHARASHTRA,DOMBIVLI,421203
4461,JAMMU & KASHMIR,SRINAGAR,190017
4462,KERALA,OTTAPPALAM,679504
4463,MAHARASHTRA,"SAHAR ROAD, ANDHERI-EAST, MUMBAI",400069
4464,KARNATAKA,GURMATKAL,585214
4465,GOA,ONDA,403530
4466,MAHARASHTRA,NEAR NAHUR RAILWAY STATION NAHUR  EAST MUMBAI,400042
4467,MAHARASHTRA,MOHADI MIDC,441909
4468,KERALA,KOZHIKODE,673029
4469,UTTAR PRADESH,AMROHA,244221
4470,UTTAR PRADESH,BARABANKI,225003
4471,SIKKIM,PAKYONG,737106
4472,MAHARASHTRA,KOLHAPUR,416006
4473,KERALA,OTTAPPALAM,679102
4474,ANDHRA PRADESH,VISAKHAPATNAM,530014
4475,SIKKIM,SORENG,737121
4476,KERALA,MUVATTUPUZHA,686661
4477,GOA,MARCEL,403107
4478,HARYANA,GURUGRAM,122052
4479,MAHARASHTRA,VASHI,400703
4480,RAJASTHAN,SAWAI MADHOPUR,322001
4481,MAHARASHTRA,KUDUS,421312
4482,KERALA,KUMARAPURAM,690514
4483,ANDHRA PRADESH,ELCHURU,523303
4484,ASSAM,"ABHAYAPURI, BONGAIGAON",783384
4485,KARNATAKA,KUNDAPURA,576231
4486,MAHARASHTRA,SUPA MIDC,414301
4487,ASSAM,DIPHU,782460
4488,ASSAM,NALBARI,781346
4489,UTTAR PRADESH,BHINGA,271831
4490,KERALA,KANNAMANGALAM ALAPPUZHA DISTRICT,690106
4491,WEST BENGAL,MALDA,732202
4492,MAHARASHTRA,LATUR,413531
4493,ANDHRA PRADESH,GUNTUR,522613
4494,ODISHA,ATHMALLIK,759125
4495,WEST BENGAL,HOWRAH,711105
4496,KERALA,CHOWWARA,683574
4497,KERALA,MANIPUZHA KOTTAYAM,686012
4498,HIMACHAL PRADESH,KHAIRI,176325
4499,TELANGANA,CHELPUR,506168
4500,RAJASTHAN,JODHPUR,342015
4501,MAHARASHTRA,SOLAPUR,413004
4502,HARYANA,PUNDRI,136042
4503,MAHARASHTRA,NALLASOPARA (EAST),401209
4504,ANDHRA PRADESH,HYDERABAD,500008
4505,ANDHRA PRADESH,RAJAHMUNDRY,533107
4506,ASSAM,GUWAHATI,781038
4507,ODISHA,BARIPADA,757107
4508,PUNJAB,FATEHGARH PANJTOOR,142043
4509,UTTAR PRADESH,GONDA,271202
4510,TAMIL NADU,AVINASHI,641654
4511,UTTAR PRADESH,AMBEDKAR NAGAR,224147
4512,TAMIL NADU,NAMAKKAL,637003
4513,KARNATAKA,MUDIGERE,577132
4514,MAHARASHTRA,KALYAN-DOMBIVLI,421202
4515,BIHAR,PATNA,800027
4516,UTTAR PRADESH,GREATER NOIDA,201312
4517,ODISHA,ANUGUL,759122
4518,TAMIL NADU,CHENNAI,600124
4519,WEST BENGAL,SAGAR,743373
4520,KARNATAKA,MANDYA,571448
4521,KARNATAKA,BENGALURU,560089
4522,BIHAR,VAISHALI,844124
4523,MAHARASHTRA,KHALAPUR,410203
4524,HIMACHAL PRADESH,KANGRA,176115
4525,KERALA,VADAKARA,673105
4526,KARNATAKA,PUTTUR,574230
4527,ANDHRA PRADESH,THATIPAKA,533249
4528,WEST BENGAL,KASHIMNAGAR,731221
4529,ASSAM,DIBRUGARH,786005
4530,KERALA,KOZHIKODE,673611
4531,KERALA,PONKUNNAM (KOTTAYAM),686506
4532,KERALA,KOLLAM,691310
4533,UTTAR PRADESH,"MADHU VIHAR, LUCKNOW KANPUR HIGHWAY",209859
4534,HIMACHAL PRADESH,DALHOUSIE,176305
4535,HARYANA,JHAJJAR,124507
4536,KERALA,"KAKKAD, MUKKAM, KOZHIKODE",673602
4537,MADHYA PRADESH,GUNA,473001
4538,KARNATAKA,BANGALORE,560040
4539,HARYANA,ROHTAK 124001,124001
4540,KERALA,"KANJIRAPALLY, KOTTAYAM",686520
4541,TAMIL NADU,SALEM,636007
4542,GOA,SHIRODA,403103
4543,WEST BENGAL,RAGHUNATHGANJ,742235
4544,UTTAR PRADESH,MUSAFIRKHANA,227813
4545,KERALA,KOTTAYAM,686633
4546,UTTAR PRADESH,ALIGARH,202281
4547,KERALA,CHARUMMOODU,690505
4548,TAMIL NADU,PANRUTI,607106
4549,KERALA,PUTHUR,680014
4550,KERALA,THIRUVANANTHAPURAM,695023
4551,ANDHRA PRADESH,KOTA,524411
4552,TELANGANA,OLD ALWAL  SECUNDERABAD,500010
4553,JHARKHAND,JAMSHEDPUR,832110
4554,KERALA,CALICUT,673633
4555,WEST BENGAL,KHARAGPUR,721302
4556,TAMIL NADU,MADURAI,625702
4557,MAHARASHTRA,THANE,400603
4558,RAJASTHAN,NAGAUR,341001
4559,WEST BENGAL,SERAMPORE,712203
4560,MADHYA PRADESH,ITARSI,461111
4561,CHHATTISGARH,GOBRA NAWAPARA,493881
4562,MADHYA PRADESH,KARELI,487221
4563,WEST BENGAL,KOLKATA,700030
4564,TELANGANA,YELLANDU,507123
4565,KARNATAKA,UDUPI,576102
4566,TAMIL NADU,CHENNAI,600019
4567,ASSAM,SILCHAR,788009
4568,JAMMU & KASHMIR,SRINAGAR,191101
4569,MAHARASHTRA,DOMBIVLI EAST,421204
4570,KERALA,ALAMCODE MALAPPURAM DISTRICT,679585
4571,MADHYA PRADESH,PACHMARHI,461881
4572,ASSAM,RANGIA,781354
4573,BIHAR,BIHARSHARIF,803118
4574,RAJASTHAN,JODHPUR,342011
4575,KARNATAKA,BENGALURU SOUTH,560037
4576,KARNATAKA,BANGALORE,560005
4577,HARYANA,MILAKPUR,127032
4578,MAHARASHTRA,NAGBHID,441205
4579,ASSAM,GUWAHATI,781040
4580,UTTAR PRADESH,BINDKI,212631
4581,ARUNACHAL PRADESH,ITANAGAR,791109
4582,KERALA,TRIKARIPUR,671349
4583,KERALA,ADINAD,690542
4584,KARNATAKA,HOSPET,583201
4585,TELANGANA,MALKAJGIRI,500047
4586,HIMACHAL PRADESH,MANDI,175021
4587,KERALA,THODUPUZHA,685583
4588,MAHARASHTRA,PUNE,411018
4589,UTTAR PRADESH,BAREILLY,243002
4590,MAHARASHTRA,SHEVGAON,414502
4591,GOA,BENAULIM,403716
4592,KERALA,ELAPPARA,685501
4593,DELHI,SOUTH WEST DELHI,110016
4594,BIHAR,ARARIA,854311
4595,TELANGANA,DHARMAPURI,505425
4596,KERALA,PALAKKAD,678631
4597,ODISHA,TALCHER,759100
4598,WEST BENGAL,JALPAIGURI,735101
4599,KERALA,COCHIN,682002
4600,BIHAR,BUXAR,802103
4601,MEGHALAYA,SHILLONG,793005
4602,KARNATAKA,MANGALURU,575004
4603,KERALA,BATHERY,673596
4604,KERALA,KODAKARA,680684
4605,MEGHALAYA,SHILLONG,793009
4606,KERALA,KANNAMANGALAM ALAPPUZHA DISTRICT,690103
4607,MAHARASHTRA,CHANDRAPUR,442402
4608,GOA,NUVEM,403604
4609,TAMIL NADU,ARAKONAM,631001
4610,KERALA,ERNAKULAM,682506
4611,GUJARAT,JAMNAGAR,361140
4612,KERALA,PALAKKAD,678506
4613,MADHYA PRADESH,MURWARA KATNI,483501
4614,KERALA,KOLLAM,691007
4615,ANDHRA PRADESH,KADAPA,516390
4616,UTTARAKHAND,BAHADRABAD GAS PLANT HARIDWAR,249403
4617,KARNATAKA,BANGALORE,560045
4618,UTTAR PRADESH,BAREILLY,243003
4619,TAMIL NADU,ERODE,638011
4620,BIHAR,PAREO,802160
4621,TAMIL NADU,KANNIYAKUMARI,629851
4622,MANIPUR,IMPHAL,795010
4623,PUDUCHERRY,PUDUCHERRY,605011
4624,JAMMU & KASHMIR,JAMMU,180012
4625,KERALA,CHERTHALA,688531
4626,KARNATAKA,HAVERI,581110
4627,MADHYA PRADESH,BETUL,460447
4628,TELANGANA,SECUNDERABAD.,500015
4629,MADHYA PRADESH,JAMAI,480551
4630,ANDHRA PRADESH,GUNTUR  DISTRICT,522265
4631,TAMIL NADU,TIRUNELVELI,627007
4632,BIHAR,BARBIGHA,811101
4633,KERALA,KANHIRODE,670592
4634,CHHATTISGARH,RAIPUR,492008
4635,TAMIL NADU,VAZHAPADI,636111
4636,KARNATAKA,BENGALURU,560074
4637,HARYANA,NUH,122107
4638,MADHYA PRADESH,SHAHDOL,484114
4639,TELANGANA,HYDERABAD,502336
4640,KARNATAKA,BANGALORE,560084
4641,HARYANA,BHIWANI,127020
4642,TAMIL NADU,SALEM,636302
4643,KARNATAKA,TORANGALLU,583275
4644,TELANGANA,WARANGAL,506004
4645,TELANGANA,HYDERABAD,500077
4646,MAHARASHTRA,NASHIK,422012
4647,MAHARASHTRA,MUMBAI 400070,400070
4648,ANDHRA PRADESH,CHALLAPALLE,521126
4649,KERALA,KOZHIKODE,673020
4650,KERALA,THIRUVANANTHAPURAM,695008
4651,KERALA,PANTHEERAMKAVU,673019
4652,WEST BENGAL,GHATAL,721212
4653,UTTAR PRADESH,SHAHJAHANPUR,242127
4654,KARNATAKA,KARKAL,574110
4655,UTTAR PRADESH,BELA PRATAPGARH,230001
4656,TAMIL NADU,VIRUDHUNAGAR,626117
4657,HIMACHAL PRADESH,53MILES,176056
4658,KARNATAKA,MYSORE,570004
4659,TAMIL NADU,"MUDICHUR,CHENNAI",600048
4660,GUJARAT,NAVSARI,396450
4661,MAHARASHTRA,PUNE,412202
4662,UTTAR PRADESH,"MONDH , BHADOHI",221406
4663,TAMIL NADU,AMBATTUR,600053
4664,TELANGANA,SECUNDRABAD,500061
4665,TAMIL NADU,MUNIYAPPAN KOVIL,637303
4666,ODISHA,CUTTACK,754021
4667,MADHYA PRADESH,SEHORE,466001
4668,TAMIL NADU,TIRUPPUR,641652
4669,WEST BENGAL,HOOGHLY,712248
4670,JHARKHAND,JAMSHEDPUR,831002
4671,TAMIL NADU,COIMBATORE 641041,641041
4672,BIHAR,BAKHRI,848201
4673,WEST BENGAL,MURSHIDABAD,742226
4674,SIKKIM,GANGTOK,737102
4675,MAHARASHTRA,SANGOLE,413309
4676,TAMIL NADU,CHENNAI -600053,600053
4677,KERALA,KANHANGAD,671314
4678,ASSAM,GUWAHATI,781037
4679,PUNJAB,ZIRA,142047
4680,KERALA,ALANGAD,683511
4681,WEST BENGAL,BERHAMPORE,742149
4682,UTTAR PRADESH,DHANAURA,244231
4683,KARNATAKA,UDUPI,576107
4684,TAMIL NADU,"PUDUPAKKAM VILLAGE, SIRUSERI",603103
4685,JHARKHAND,JADUGORA,832102
4686,KERALA,"KATTANAM  , ALLEPY",690503
4687,DELHI,NEW DELHI,110071
4688,KARNATAKA,SIRUGUPPA,583121
4689,KERALA,ERNAKULAM,683562
4690,KARNATAKA,BENGALURU 560064,560064
4691,MADHYA PRADESH,SAGAR,470001
4692,UTTAR PRADESH,TUNDLA KHAM,283204
4693,BIHAR,"HAJIPUR, VAISHALI",844101
4694,KARNATAKA,THIMMARAYAGOWDA LAYOUT BANASHANKARI 3RD STATGE,560085
4695,UTTAR PRADESH,KARWI,210205
4696,MADHYA PRADESH,BHOPAL,462021
4697,MAHARASHTRA,KUDAL,416520
4698,RAJASTHAN,KOTA,324008
4699,RAJASTHAN,RIICO INDUSTRIAL AREA GUDLI,313201
4700,RAJASTHAN,JAIPUR,303301
4701,WEST BENGAL,KOLKATA,700110
4702,MAHARASHTRA,KHARGHAR,410210
4703,MAHARASHTRA,KALYAN WEST,421311
4704,TAMIL NADU,CHENGALPATTU,603003
4705,KERALA,VYTHIRI,673591
4706,TAMIL NADU,ANDIPATTI,625512
4707,KERALA,PALAKKAD,678007
4708,WEST BENGAL,UTTAR KAMAKHYAGURI,736202
4709,UTTAR PRADESH,JHANSI,284128
4710,KERALA,COCHIN,682024
4711,KARNATAKA,MANGALURU,575008
4712,HARYANA,ISMAILABAD,136129
4713,GUJARAT,KHAMBHAT,388620
4714,UTTARAKHAND,KALADHUNGI,263139
4715,MADHYA PRADESH,MAIHAR,485771
4716,KERALA,KOCHI,682507
4717,UTTAR PRADESH,NAWABGANJ,225204
4718,TAMIL NADU,PERAMBAKKAM,631402
4719,HARYANA,GURUGRAM,122005
4720,MAHARASHTRA,TALASARI,401606
4721,RAJASTHAN,RAJSAMAND,313329
4722,TAMIL NADU,POLLACHI,642104
4723,MAHARASHTRA,AMRAVATI,444607
4724,PUNJAB,NAWANSHAHR,144514
4725,TAMIL NADU,METTUR,636401
4726,GOA,PANAJI,403004
4727,KARNATAKA,BANGARAPET,563114
4728,WEST BENGAL,CHITRANJAN,713331
4729,RAJASTHAN,BHARATPUR,321001
4730,MAHARASHTRA,THANE (W),400610
4731,MAHARASHTRA,VASIND,421601
4732,KERALA,"PERUNNA, CHANGANACHERRY, KOTTAYAM",686102
4733,KERALA,MUVATTUPUZHA,682316
4734,TAMIL NADU,TIRUVALLUR,600060
4735,MAHARASHTRA,DINDORI,422202
4736,KERALA,THALORE THRISSUR,680306
4737,UTTAR PRADESH,KANPUR,208023
4738,GOA,SOUTH GOA,403604
4739,CHHATTISGARH,RAIPUR,492004
4740,GOA,QUEPEM,403705
4741,MAHARASHTRA,THANE MUMBAI,401107
4742,TAMIL NADU,TUTICORIN,628101
4743,KERALA,KOTTAYAM,686010
4744,JHARKHAND,BAHARAGORA,832101
4745,WEST BENGAL,SALBANI,721132
4746,KARNATAKA,HUKERI,591309
4747,GUJARAT,KANDLA,370210
4748,ANDHRA PRADESH,VIJAYAWADA,521101
4749,TELANGANA,WARANGAL,506349
4750,HARYANA,KALKA,133302
4751,GUJARAT,AHMEDABAD,382455
4752,PUNJAB,GARHSHANKAR,144532
4753,RAJASTHAN,JHALRAPATAN,326023
4754,ANDHRA PRADESH,NAIDUPETA,524126
4755,MAHARASHTRA,TATHAWADE  PUNE,411033
4756,KERALA,THRIKAKARA,682021
4757,ANDHRA PRADESH,NIDADAVOLE,534301
4758,KERALA,THRISSUR,680501
4759,TAMIL NADU,VELLORE,632006
4760,WEST BENGAL,KHARDAHA,700112
4761,WEST BENGAL,KHARDAHA,700117
4762,KERALA,KANJIKODE INDUSTRIAL AREA,678623
4763,UTTARAKHAND,HALDWANI DISTRICT NAINITAL,263139
4764,ANDHRA PRADESH,KOTHAPALLE,533447
4765,UTTAR PRADESH,VARANASI,221004
4766,KERALA,PANACHIKKAD,686531
4767,KARNATAKA,DERALAKATTE,575018
4768,UTTAR PRADESH,MIRZAPUR,231304
4769,TELANGANA,MADHIRA,507203
4770,ASSAM,GUWAHATIGUWAHATI,781005
4771,ODISHA,BARIPADA,757001
4772,GUJARAT,AHMEDABAD 380014,380014
4773,MAHARASHTRA,AHMEDNAGAR,414003
4774,TELANGANA,"HANAMKONDA, WARANGAL URBAN",506001
4775,DELHI,NEW DELHI,110066
4776,KERALA,KONNI,689691
4777,KERALA,KANJIRAPILLY,686508
4778,UTTAR PRADESH,LUCKNOW,226023
4779,MAHARASHTRA,KHANAPUR,415307
4780,CHHATTISGARH,RAIPUR,492015
4781,UTTAR PRADESH,KOSI KALAN,281403
4782,BIHAR,JAMALPUR,811214
4783,WEST BENGAL,RAMPURHAT II,731217
4784,GUJARAT,JAMNAGAR,361008
4785,MAHARASHTRA,MURUM,413605
4786,MAHARASHTRA,"VASHI, NEW MUMBAI.",400703
4787,KERALA,TRIVANDURM,695023
4788,ASSAM,HAFLONG,788819
4789,GOA,PANJIM,403521
4790,ANDHRA PRADESH,AMALAPURAM,533210
4791,MAHARASHTRA,MUMBAI,400615
4792,TAMIL NADU,PALLIKODA,635809
4793,TAMIL NADU,PONNAMARAVATHI,622407
4794,MAHARASHTRA,PANDHARPUR,413304
4795,ANDHRA PRADESH,BHEEMUNIPATNAM,531163
4796,KARNATAKA,MYSURU,570028
4797,GUJARAT,GANDHINAGAR,382421
4798,MAHARASHTRA,KANKAVLI,416602
4799,MAHARASHTRA,"THANE WEST ,MAJIWADE",400601
4800,ANDHRA PRADESH,CHIRALA,523157
4801,JHARKHAND,KHUNTI,835210
4802,ANDHRA PRADESH,PARVATHIPURAM,535522
4803,TAMIL NADU,COIMBATORE,641036
4804,NEW DELHI,NEW DELHI,110075
4805,GUJARAT,CHANGODAR GIDC,382213
4806,BIHAR,CHAKIA,845412
4807,MAHARASHTRA,PUNE,410501
4808,TELANGANA,FAROOQNAGAR,509216
4809,KERALA,NORTH KALAMASSERY,683104
4810,BIHAR,BODH GAYA,824231
4811,RAJASTHAN,ALWAR,301410
4812,TELANGANA,NIZAMABAD,503245
4813,TELANGANA,HYDERABAD,502300
4814,TAMIL NADU,CHENNAI,600084
4815,KERALA,THIRUVALLA,689106
4816,TAMIL NADU,NILAKKOTTAI,624208
4817,TAMIL NADU,BHAVANISAGAR,638451
4818,CHHATTISGARH,BHILAI,490026
4819,HARYANA,GURUGRAM,122012
4820,BIHAR,NTPC BARH TOWNSHIP,803213
4821,HIMACHAL PRADESH,KANGRA,176029
4822,TELANGANA,WANAPARTHY,509103
4823,ANDHRA PRADESH,NELLORE,524346
4824,HIMACHAL PRADESH,RAMPUR,172001
4825,ODISHA,KHORDHA,752057
4826,KERALA,KODUNGALLUR,680667
4827,TELANGANA,WARANGAL URBAN,506370
4828,RAJASTHAN,SURAJGARH,333029
4829,WEST BENGAL,GHATAL,721148
4830,KERALA,PUTHUNAGARAM,678505
4831,NEW DELHI,NEW DELHI,110070
4832,WEST BENGAL,KOLKATA,700012
4833,KERALA,THRISSUR,680691
4834,MAHARASHTRA,KOLHAPUR,416007
4835,MAHARASHTRA,VIRAR (W),401303
4836,KERALA,KOCHI,682023
4837,KARNATAKA,YELLAPUR,581359
4838,HARYANA,MATENHAIL,124106
4839,WEST BENGAL,KOLKATA  39,700039
4840,KARNATAKA,UDUPI,576115
4841,TAMIL NADU,VELUR,638182
4842,UTTAR PRADESH,GAURIGANJ,227409
4843,UTTAR PRADESH,RAEBARELI,229122
4844,TAMIL NADU,CHENNAI,600052
4845,ODISHA,PADMAPUR,765025
4846,MAHARASHTRA,JALNA,431213
4847,PUNJAB,JALALABAD,152024
4848,ODISHA,BALESHWAR,756001
4849,MAHARASHTRA,MUMBAI,400709
4850,ASSAM,SIBSAGAR,785681
4851,BIHAR,ARERAJ,845411
4852,KERALA,ERNAKULAM,683575
4853,TAMIL NADU,KARAIKKUDI,630307
4854,ANDHRA PRADESH,TIRUPATI,517520
4855,TELANGANA,SHANKARAMPET A,502271
4856,MAHARASHTRA,PUNE-411014,411014
4857,KERALA,PERUVALLUR,673638
4858,MAHARASHTRA,NAVI MUMBAI,400710
4859,BIHAR,PATNA,803213
4860,WEST BENGAL,SODPUR,700113
4861,UTTAR PRADESH,HAPUR,245101
4862,CHHATTISGARH,LAWAN,493526
4863,KERALA,PALAKKAD,679533
4864,KERALA,WADAKKANCHERY,680589
4865,KERALA,VALLAPUZHA PALAKKAD,679336
4866,ANDHRA PRADESH,"KURNOOL, INDIA",518004
4867,UTTARAKHAND,KATHGODAM,263126
4868,KERALA,KOTTAYAM,686019
4869,MAHARASHTRA,MUMBAI,401101
4870,ASSAM,GUWAHATI,781034
4871,MAHARASHTRA,KAMOTHE,410209
4872,ANDHRA PRADESH,"MANGALAM, TIRUPATI",517507
4873,ODISHA,JAMDA,757045
4874,MAHARASHTRA,AURANGABAD,431006
4875,ODISHA,CHIKITI,761010
4876,TELANGANA,KHAMMAM,507166
4877,WEST BENGAL,ICHHAPUR,743144
4878,KARNATAKA,CHINTAMANI,563128
4879,BIHAR,MADHUBANI,847212
4880,MEGHALAYA,SHILLONG,793003
4881,MAHARASHTRA,DHULE,425422
4882,HARYANA,GURGAON,122015
4883,MAHARASHTRA,KOLHAPUR,416104
4884,TAMIL NADU,COIMBATORE,641653
4885,UTTAR PRADESH,SHAMLI,247776
4886,TAMIL NADU,KAILASAGIRI,635808
4887,GUJARAT,MAHESANA,384002
4888,JAMMU & KASHMIR,JAMMU,180006
4889,JAMMU & KASHMIR,BARAMULA,193101
4890,KARNATAKA,VIJAPURA,586109
4891,KERALA,QUILANDY,673305
4892,KARNATAKA,KUNDAPURA,576201
4893,ANDHRA PRADESH,DEVARAPALLI,534313
4894,MADHYA PRADESH,MANDLA,481665
4895,KARNATAKA,BANGALORE,560064
4896,ASSAM,DIBRUGARH,786003
4897,CHHATTISGARH,DANTEWADA,494449
4898,MAHARASHTRA,KHAMGAON,444303
4899,UTTAR PRADESH,SIANA,203412
4900,KERALA,MAVOOR,673008
4901,ODISHA,BARGARH,768052
4902,MEGHALAYA,EAST KHASI HILLS,793018
4903,JAMMU & KASHMIR,JAMMU,181133
4904,BIHAR,MASAURHI,804452
4905,MAHARASHTRA,BARAMATI,413102
4906,ASSAM,DERGAON,785614
4907,BIHAR,PAHARPUR,845458
4908,ANDHRA PRADESH,KOVVURU,534350
4909,TELANGANA,NIRMAL,504106
4910,TAMIL NADU,MADURAI,625001
4911,TELANGANA,GADWAL,509125
4912,HARYANA,MEHAM DISTT. ROHTAK,124112
4913,KARNATAKA,SANOOR,574114
4914,PUNJAB,KAPURTHALA,144601
4915,TAMIL NADU,SALEM,637501
4916,MANIPUR,IMPHAL EAST,795001
4917,MAHARASHTRA,PUNE,411034
4918,JHARKHAND,MADHUPUR,815353
4919,KERALA,PATHANAMTHITTA,689672
4920,UTTAR PRADESH,MAHOBA,210427
4921,KERALA,THRISSUR DT,680751
4922,KERALA,"ELAKAMON, VARKALA",695310
4923,KERALA,"FEROKE,CALICUT",673631
4924,TAMIL NADU,MULAGUMUDU,629167
4925,MAHARASHTRA,KHANIVALI,421312
4926,KERALA,KALAMASSERY,682022
4927,MAHARASHTRA,NAVI MUMBAI,412210
4928,UTTAR PRADESH,MAINPURI,205001
4929,KERALA,CHANGANACHERRY,686104
4930,KERALA,EDAVILANGU,680664
4931,TAMIL NADU,CHENNAI,600081
4932,TAMIL NADU,PORAYAR,609307
4933,PUNJAB,JALANDHAR,144006
4934,HARYANA,ASSANDH,132039
4935,MAHARASHTRA,NANDED,431709
4936,TELANGANA,PEBBAIR,509104
4937,HIMACHAL PRADESH,SHIMLA,171003
4938,ODISHA,PHULABANI,762001
4939,KARNATAKA,BENGALURU,562106
4940,TAMIL NADU,RANIPETTAI,632401
4941,ANDHRA PRADESH,WEST GODAVARI,534235
4942,KERALA,"SOUTH KALAMASSERY, ERNAKULAM",682033
4943,DELHI,DELHI,110027
4944,MADHYA PRADESH,GUNA,473287
4945,ANDHRA PRADESH,PONNEKALLUP,522018
4946,UTTAR PRADESH,GAUTAM BUDHA NAGAR,201008
4947,WEST BENGAL,BHADRESWAR,712139
4948,MAHARASHTRA,AMBARNATH,421505
4949,KERALA,PERINTHALMANNA,679325
4950,MAHARASHTRA,SUPANE,415114
4951,KARNATAKA,DHARWAD,580008
4952,TELANGANA,MEDAK,502277
4953,TAMIL NADU,TIRUNELVELI,627004
4954,KERALA,THRISSUR,680614
4955,ASSAM,RANGAPARA,784101
4956,ODISHA,KENDRAPARA,754227
4957,WEST BENGAL,KALYANI,741234
4958,UTTAR PRADESH,NAUGARH,272207
4959,JAMMU & KASHMIR,SRINAGAR,190007
4960,KARNATAKA,KUNDGOL,581113
4961,KARNATAKA,MULGUND,582117
4962,TELANGANA,BHONGIR,508116
4963,KERALA,VAZHAYUR,673633
4964,KERALA,PERUMBAVOOR,683545
4965,KERALA,THRISSUR,680655
4966,HIMACHAL PRADESH,"MOHLI, DHARAMSHALA",176215
4967,TAMIL NADU,NEYVELI,607803
4968,HARYANA,SONIPAT,131027
4969,KERALA,ADOOR,691551
4970,KERALA,KUNNAMKULAM,680542
4971,TAMIL NADU,"KOTTARAM, KANYAKUMARI",629703
4972,BIHAR,NAWADA,805126
4973,RAJASTHAN,JAIPUR,302031
4974,KARNATAKA,SATAGALLI 1ST STAGE,570019
4975,KERALA,THRISSUR,680004
4976,PUNJAB,RAMPURA PHUL,151103
4977,WEST BENGAL,HAORA,711104
4978,KERALA,THRISSUR,680306
4979,TAMIL NADU,TIRUVETHIPURAM,604407
4980,KERALA,"PERINGARA P O,TIRUVALLA",689108
4981,HARYANA,LADWA STATE- KURUKSHETRA,136132
4982,TAMIL NADU,COURTALAM,627818
4983,KERALA,PALAKKAD,678681
4984,KERALA,PADIYAM,680612
4985,KARNATAKA,BENGALURU EAST,560087
4986,ODISHA,"ROURKELA , DIST - SUNDARGARH",769002
4987,JHARKHAND,GODDA,814133
4988,KARNATAKA,HARUGERI,591220
4989,DELHI,NEW DELHI 110016,110016
4990,UTTAR PRADESH,BARAUT,250611
4991,ANDHRA PRADESH,EAST GODAVARI,533003
4992,ANDHRA PRADESH,IBRAHIMPATNAM,521456
4993,CHHATTISGARH,KORBA,495677
4994,KERALA,PARIYARAM,670503
4995,KARNATAKA,AMBIKANAGARA,581363
4996,UTTAR PRADESH,PRATAPGARH,230139
4997,MAHARASHTRA,RATNAGIRI,415602
4998,MAHARASHTRA,NAGPUR,440002
4999,KARNATAKA,MADIKERI,571248
5000,TAMIL NADU,VELLORE,632514
5001,UTTAR PRADESH,PILKHUWA,245304
5002,CHHATTISGARH,BHILAI DURG,490006
5003,BIHAR,BIRPUR,854340
5004,CHHATTISGARH,RAMANUJGANJ,497220
5005,ANDHRA PRADESH,ATCHUTAPURAM APSEZ,531011
5006,MAHARASHTRA,MUMBAI - 400062,400062
5007,MAHARASHTRA,AMBERNATH EAST DIST THANE,421501
5008,KARNATAKA,BANTVAL,574231
5009,KARNATAKA,BASAVAKALYAN,585327
5010,KARNATAKA,TUMKUR,572106
5011,MADHYA PRADESH,ANUPPUR,484887
5012,ODISHA,BARAPALI,768029
5013,MAHARASHTRA,THANE,401203
5014,MAHARASHTRA,NAGPUR,440005
5015,KARNATAKA,HUBLI,580030
5016,MAHARASHTRA,DHULE,424005
5017,MAHARASHTRA,CHINCHANI,401103
5018,ARUNACHAL PRADESH,TEZU,792001
5019,MAHARASHTRA,WARDHA,442102
5020,KERALA,ERNAKULAM DISTRICT,683518
5021,MAHARASHTRA,ARVI WARDHA,442201
5022,KERALA,ALAPPUZHA,688532
5023,KARNATAKA,NARANAPURA,577547
5024,TAMIL NADU,MADURAI- 625004,625004
